2012-09-17 22:38:31.093,0.0
2012-09-17 22:38:31.102,0.0
2012-09-17 22:38:31.112,0.0
2012-09-17 22:38:31.122,0.0
2012-09-17 22:38:31.132,0.0
2012-09-17 22:38:31.141,0.0
2012-09-17 22:38:31.152,0.0
2012-09-17 22:38:31.162,0.0
2012-09-17 22:38:31.172,0.0
2012-09-17 22:38:31.182,0.0
2012-09-17 22:38:31.192,0.0
2012-09-17 22:38:31.202,0.0
2012-09-17 22:38:31.213,0.0
2012-09-17 22:38:31.223,0.0
2012-09-17 22:38:31.233,0.0
2012-09-17 22:38:31.243,0.0
2012-09-17 22:38:31.253,0.0
2012-09-17 22:38:31.263,0.0
2012-09-17 22:38:31.272,0.0
2012-09-17 22:38:31.283,0.0
2012-09-17 22:38:31.292,0.125
2012-09-17 22:38:31.303,0.0
2012-09-17 22:38:31.312,0.0
2012-09-17 22:38:31.322,0.0
2012-09-17 22:38:31.332,0.0
2012-09-17 22:38:31.343,0.0
2012-09-17 22:38:31.352,0.0
2012-09-17 22:38:31.362,0.0
2012-09-17 22:38:31.372,0.0
2012-09-17 22:38:31.383,0.0
2012-09-17 22:38:31.393,0.0
2012-09-17 22:38:31.402,0.0
2012-09-17 22:38:31.413,0.0
2012-09-17 22:38:31.422,0.0
2012-09-17 22:38:31.433,0.0
2012-09-17 22:38:31.443,0.0
2012-09-17 22:38:31.453,0.0
2012-09-17 22:38:31.463,0.0
2012-09-17 22:38:31.473,0.0
2012-09-17 22:38:31.483,0.0
2012-09-17 22:38:31.493,0.0
2012-09-17 22:38:31.502,0.0
2012-09-17 22:38:31.512,0.0
2012-09-17 22:38:31.522,0.0
2012-09-17 22:38:31.533,0.0
2012-09-17 22:38:31.543,0.0
2012-09-17 22:38:31.553,0.0
2012-09-17 22:38:31.564,0.0
2012-09-17 22:38:31.573,0.0
2012-09-17 22:38:31.583,0.0
2012-09-17 22:38:31.593,0.0
2012-09-17 22:38:31.602,0.0
2012-09-17 22:38:31.612,0.0
2012-09-17 22:38:31.623,0.0
2012-09-17 22:38:31.633,0.0
2012-09-17 22:38:31.643,0.0
2012-09-17 22:38:31.654,0.0
2012-09-17 22:38:31.663,0.0
2012-09-17 22:38:31.672,0.0
2012-09-17 22:38:31.682,0.125
2012-09-17 22:38:31.692,0.0
2012-09-17 22:38:31.703,0.0
2012-09-17 22:38:31.713,0.0
2012-09-17 22:38:31.722,0.0
2012-09-17 22:38:31.733,0.0
2012-09-17 22:38:31.743,0.0
2012-09-17 22:38:31.752,0.0
2012-09-17 22:38:31.764,0.0
2012-09-17 22:38:31.772,0.0
2012-09-17 22:38:31.782,0.0
2012-09-17 22:38:31.793,0.0
2012-09-17 22:38:31.802,0.0
2012-09-17 22:38:31.813,0.0
2012-09-17 22:38:31.823,0.0
2012-09-17 22:38:31.832,0.0
2012-09-17 22:38:31.842,0.0
2012-09-17 22:38:31.853,0.0
2012-09-17 22:38:31.862,0.0
2012-09-17 22:38:31.873,0.0
2012-09-17 22:38:31.882,0.0
2012-09-17 22:38:31.893,0.0
2012-09-17 22:38:31.902,0.0
2012-09-17 22:38:31.912,0.0
2012-09-17 22:38:31.923,0.0
2012-09-17 22:38:31.932,0.0
2012-09-17 22:38:31.942,0.0
2012-09-17 22:38:31.952,0.0
2012-09-17 22:38:31.962,0.0
2012-09-17 22:38:31.973,0.0
2012-09-17 22:38:31.983,0.0
2012-09-17 22:38:31.992,0.0
2012-09-17 22:38:32.002,0.0
2012-09-17 22:38:32.013,0.0
2012-09-17 22:38:32.023,0.0
2012-09-17 22:38:32.032,0.0
2012-09-17 22:38:32.043,0.0
2012-09-17 22:38:32.053,0.0
